SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
2576.5608		2		0.1765		26.0127		0.1904		21.5632			2602.5735	2577.2998	Salida
2577.2998		1		-------		-------		-------		-------			2602.5735	2598.1239	Salida
2598.1239		0		-------		-------		-------		-------			2602.5735	-------		Llegada
2602.5735		1		0.0940		35.4649		0.4788		9.5745			2638.0385	2612.1480	Salida
2612.1480		0		-------		-------		-------		-------			2638.0385	-------		Llegada
2638.0385		1		0.9486		0.7908		0.1352		26.0130			2638.8293	2664.0515	Llegada
2638.8293		2		0.3899		14.1285		0.1372		25.8258			2652.9578	2664.0515	Llegada
2652.9578		3		0.8169		3.0329		0.1739		22.7435			2655.9907	2664.0515	Llegada
2655.9907		4		0.6180		7.2186		0.7088		4.4745			2663.2092	2660.4652	Salida
2660.4652		3		-------		-------		-------		-------			2663.2092	2664.0515	Llegada
2663.2092		4		0.1099		33.1231		0.6588		5.4246			2696.3323	2664.0515	Salida
2664.0515		3		-------		-------		-------		-------			2696.3323	2664.6551	Salida
2664.6551		2		-------		-------		-------		-------			2696.3323	2668.6338	Salida
2668.6338		1		-------		-------		-------		-------			2696.3323	2675.7013	Salida
2675.7013		0		-------		-------		-------		-------			2696.3323	-------		Llegada
2696.3323		1		0.6694		6.0212		0.1668		23.2826			2702.3535	2719.6149	Llegada
2702.3535		2		0.0443		46.7385		0.8141		2.6741			2749.0920	2705.0276	Salida
2705.0276		1		-------		-------		-------		-------			2749.0920	2719.6149	Salida
2719.6149		0		-------		-------		-------		-------			2749.0920	-------		Llegada
2749.0920		1		0.3927		14.0197		0.4026		11.8267			2763.1117	2760.9187	Salida
2760.9187		0		-------		-------		-------		-------			2763.1117	-------		Llegada
2763.1117		1		0.6550		6.3460		0.8023		2.8630			2769.4577	2765.9747	Salida
2765.9747		0		-------		-------		-------		-------			2769.4577	-------		Llegada
2769.4577		1		0.2650		19.9177		0.2560		17.7150			2789.3755	2787.1727	Salida
2787.1727		0		-------		-------		-------		-------			2789.3755	-------		Llegada
2789.3755		1		0.5937		7.8218		0.1267		26.8588			2797.1972	2816.2343	Llegada
2797.1972		2		0.7801		3.7243		0.2210		19.6237			2800.9215	2816.2343	Llegada
2800.9215		3		0.4918		10.6438		0.4795		9.5550			2811.5652	2810.4765	Salida
2810.4765		2		-------		-------		-------		-------			2811.5652	2816.2343	Llegada
2811.5652		3		0.0634		41.3857		0.6684		5.2374			2852.9509	2816.2343	Salida
2816.2343		2		-------		-------		-------		-------			2852.9509	2816.8027	Salida
2816.8027		1		-------		-------		-------		-------			2852.9509	2816.8209	Salida
2816.8209		0		-------		-------		-------		-------			2852.9509	-------		Llegada
2852.9509		1		0.6699		6.0096		0.1574		24.0395			2858.9605	2876.9904	Llegada
2858.9605		2		0.1472		28.7416		0.6185		6.2452			2887.7022	2865.2058	Salida
2865.2058		1		-------		-------		-------		-------			2887.7022	2876.9904	Salida
2876.9904		0		-------		-------		-------		-------			2887.7022	-------		Llegada
2887.7022		1		0.2926		18.4361		0.5371		8.0813			2906.1382	2895.7834	Salida
2895.7834		0		-------		-------		-------		-------			2906.1382	-------		Llegada
2906.1382		1		0.7557		4.2017		0.1095		28.7536			2910.3399	2934.8918	Llegada
2910.3399		2		0.7109		5.1178		0.3737		12.7954			2915.4578	2923.1354	Llegada
2915.4578		3		0.8183		3.0080		0.8208		2.5668			2918.4658	2918.0246	Salida
2918.0246		2		-------		-------		-------		-------			2918.4658	2923.1354	Llegada
2918.4658		3		0.0326		51.3737		0.4877		9.3356			2969.8395	2923.1354	Salida
2923.1354		2		-------		-------		-------		-------			2969.8395	2927.8014	Salida
2927.8014		1		-------		-------		-------		-------			2969.8395	2934.8918	Salida
2934.8918		0		-------		-------		-------		-------			2969.8395	-------		Llegada
2969.8395		1		0.9876		0.1868		0.0769		33.3498			2970.0263	3003.1893	Llegada
2970.0263		2		0.3017		17.9727		0.3803		12.5667			2987.9990	2982.5930	Salida
2982.5930		1		-------		-------		-------		-------			2987.9990	3003.1893	Llegada
2987.9990		2		0.4795		11.0247		0.9568		0.5744			2999.0237	2988.5734	Salida
2988.5734		1		-------		-------		-------		-------			2999.0237	3003.1893	Llegada
2999.0237		2		0.1827		25.5003		0.7446		3.8345			3024.5239	3002.8581	Salida
3002.8581		1		-------		-------		-------		-------			3024.5239	3003.1893	Salida
3003.1893		0		-------		-------		-------		-------			3024.5239	-------		Llegada
3024.5239		1		0.2127		23.2147		0.7763		3.2911			3047.7386	3027.8151	Salida
3027.8151		0		-------		-------		-------		-------			3047.7386	-------		Llegada
3047.7386		1		0.8712		2.0675		0.9929		0.0928			3049.8061	3047.8314	Salida
3047.8314		0		-------		-------		-------		-------			3049.8061	-------		Llegada
3049.8061		1		0.9974		0.0397		0.3631		13.1702			3049.8458	3062.9763	Llegada
3049.8458		2		0.4724		11.2492		0.0607		36.4217			3061.0950	3062.9763	Llegada
3061.0950		3		0.0315		51.8729		0.1423		25.3493			3112.9679	3062.9763	Salida
3062.9763		2		-------		-------		-------		-------			3112.9679	3086.2675	Salida
3086.2675		1		-------		-------		-------		-------			3112.9679	3086.4442	Salida
3086.4442		0		-------		-------		-------		-------			3112.9679	-------		Llegada
3112.9679		1		0.2181		22.8439		0.1787		22.3891			3135.8117	3135.3570	Salida
3135.3570		0		-------		-------		-------		-------			3135.8117	-------		Llegada
3135.8117		1		0.7608		4.1004		0.5106		8.7372			3139.9122	3144.5490	Llegada
3139.9122		2		0.7157		5.0168		0.5165		8.5885			3144.9289	3144.5490	Salida
3144.5490		1		-------		-------		-------		-------			3144.9289	3148.5007	Llegada
3144.9289		2		0.6201		7.1672		0.4267		11.0731			3152.0961	3148.5007	Salida
3148.5007		1		-------		-------		-------		-------			3152.0961	3156.0020	Llegada
3152.0961		2		0.8902		1.7442		0.4384		10.7192			3153.8403	3156.0020	Llegada
3153.8403		3		0.2475		20.9464		0.9228		1.0447			3174.7866	3154.8850	Salida
3154.8850		2		-------		-------		-------		-------			3174.7866	3156.0020	Salida
3156.0020		1		-------		-------		-------		-------			3174.7866	3162.8153	Salida
3162.8153		0		-------		-------		-------		-------			3174.7866	-------		Llegada
3174.7866		1		0.9261		1.1516		0.2351		18.8205			3175.9383	3193.6071	Llegada
3175.9383		2		0.9997		0.0049		0.2278		19.2285			3175.9432	3193.6071	Llegada
3175.9432		3		0.6154		7.2810		0.4792		9.5636			3183.2242	3185.5068	Llegada
3183.2242		4		0.1846		25.3420		0.7981		2.9313			3208.5662	3185.5068	Salida
3185.5068		3		-------		-------		-------		-------			3208.5662	3186.1555	Salida
3186.1555		2		-------		-------		-------		-------			3208.5662	3193.6071	Salida
3193.6071		1		-------		-------		-------		-------			3208.5662	3195.1667	Salida
3195.1667		0		-------		-------		-------		-------			3208.5662	-------		Llegada
3208.5662		1		0.2237		22.4584		0.3974		11.9977			3231.0246	3220.5639	Salida
3220.5639		0		-------		-------		-------		-------			3231.0246	-------		Llegada
3231.0246		1		0.5745		8.3146		0.0950		30.6011			3239.3393	3261.6257	Llegada
3239.3393		2		0.3903		14.1144		0.5718		7.2660			3253.4536	3246.6052	Salida
3246.6052		1		-------		-------		-------		-------			3253.4536	3261.6257	Llegada
3253.4536		2		0.4581		11.7104		0.8626		1.9208			3265.1640	3255.3744	Salida
3255.3744		1		-------		-------		-------		-------			3265.1640	3261.6257	Salida
3261.6257		0		-------		-------		-------		-------			3265.1640	-------		Llegada
3265.1640		1		0.6325		6.8703		0.4896		9.2848			3272.0343	3274.4488	Llegada
3272.0343		2		0.0049		79.6948		0.8506		2.1034			3351.7291	3274.1378	Salida
3274.1378		1		-------		-------		-------		-------			3351.7291	3274.4488	Salida
3274.4488		0		-------		-------		-------		-------			3351.7291	-------		Llegada
3351.7291		1		0.6682		6.0466		0.7657		3.4698			3357.7757	3355.1989	Salida
3355.1989		0		-------		-------		-------		-------			3357.7757	-------		Llegada
3357.7757		1		0.3612		15.2730		0.3840		12.4434			3373.0487	3370.2191	Salida
3370.2191		0		-------		-------		-------		-------			3373.0487	-------		Llegada
3373.0487		1		0.2823		18.9740		0.9814		0.2443			3392.0226	3373.2929	Salida
3373.2929		0		-------		-------		-------		-------			3392.0226	-------		Llegada
3392.0226		1		0.8106		3.1492		0.1725		22.8466			3395.1718	3414.8692	Llegada
3395.1718		2		0.4198		13.0191		0.0581		36.9907			3408.1909	3414.8692	Llegada
3408.1909		3		0.0953		35.2658		0.3459		13.8004			3443.4567	3414.8692	Salida
3414.8692		2		-------		-------		-------		-------			3443.4567	3421.9912	Salida
3421.9912		1		-------		-------		-------		-------			3443.4567	3432.1625	Salida
3432.1625		0		-------		-------		-------		-------			3443.4567	-------		Llegada
3443.4567		1		0.2932		18.4029		0.0949		30.6086			3461.8596	3474.0653	Llegada
3461.8596		2		0.5738		8.3333		0.9087		1.2452			3470.1929	3463.1048	Salida
3463.1048		1		-------		-------		-------		-------			3470.1929	3474.0653	Llegada
3470.1929		2		0.5741		8.3236		0.7584		3.5956			3478.5165	3473.7885	Salida
3473.7885		1		-------		-------		-------		-------			3478.5165	3474.0653	Salida
3474.0653		0		-------		-------		-------		-------			3478.5165	-------		Llegada
3478.5165		1		0.7068		5.2053		0.7979		2.9354			3483.7218	3481.4519	Salida
3481.4519		0		-------		-------		-------		-------			3483.7218	-------		Llegada
3483.7218		1		0.1557		27.8937		0.2813		16.4901			3511.6155	3500.2119	Salida
3500.2119		0		-------		-------		-------		-------			3511.6155	-------		Llegada
3511.6155		1		0.8929		1.6997		0.5460		7.8670			3513.3152	3519.4825	Llegada
3513.3152		2		0.8531		2.3834		0.3510		13.6120			3515.6986	3519.4825	Llegada
3515.6986		3		0.4086		13.4240		0.4856		9.3902			3529.1225	3519.4825	Salida
3519.4825		2		-------		-------		-------		-------			3529.1225	3525.0887	Salida
3525.0887		1		-------		-------		-------		-------			3529.1225	3526.9272	Salida
3526.9272		0		-------		-------		-------		-------			3529.1225	-------		Llegada
3529.1225		1		0.8405		2.6057		0.4136		11.4783			3531.7282	3540.6008	Llegada
3531.7282		2		0.3362		16.3494		0.5088		8.7847			3548.0776	3540.5129	Salida
3540.5129		1		-------		-------		-------		-------			3548.0776	3540.6008	Salida
3540.6008		0		-------		-------		-------		-------			3548.0776	-------		Llegada
3548.0776		1		0.1793		25.7797		0.6975		4.6837			3573.8573	3552.7613	Salida
3552.7613		0		-------		-------		-------		-------			3573.8573	-------		Llegada
3573.8573		1		0.8927		1.7017		0.4616		10.0507			3575.5590	3583.9079	Llegada
3575.5590		2		0.6789		5.8101		0.7034		4.5742			3581.3691	3580.1332	Salida
3580.1332		1		-------		-------		-------		-------			3581.3691	3583.9079	Llegada
3581.3691		2		0.6341		6.8343		0.0987		30.1066			3588.2034	3583.9079	Salida
3583.9079		1		-------		-------		-------		-------			3588.2034	3611.4758	Llegada
3588.2034		2		0.7615		4.0872		0.7293		4.1033			3592.2906	3592.3067	Llegada
3592.2906		3		0.4446		12.1590		0.0547		37.7770			3604.4496	3592.3067	Salida
3592.3067		2		-------		-------		-------		-------			3604.4496	3611.4758	Llegada
3604.4496		3		0.8243		2.8990		0.0183		51.9796			3607.3486	3611.4758	Llegada
3607.3486		4		0.9634		0.5599		0.3984		11.9642			3607.9085	3611.4758	Llegada
3607.9085		5		0.7767		3.7902		-------		-------			3611.6988	3611.4758	Salida
3611.4758		4		-------		-------		0.6702		5.2033			3611.6988	3616.6790	Llegada
3611.6988		5		0.1963		24.4241		-------		-------			3636.1228	3616.6790	Salida
3616.6790		4		-------		-------		0.9325		0.9092			3636.1228	3617.5882	Salida
3617.5882		3		-------		-------		-------		-------			3636.1228	3619.3128	Salida
3619.3128		2		-------		-------		-------		-------			3636.1228	3630.0677	Salida
3630.0677		1		-------		-------		-------		-------			3636.1228	3656.4292	Llegada
3636.1228		2		0.9514		0.7471		0.0891		31.4280			3636.8699	3656.4292	Llegada
3636.8699		3		0.4784		11.0582		0.8045		2.8279			3647.9281	3639.6979	Salida
3639.6979		2		-------		-------		-------		-------			3647.9281	3656.4292	Llegada
3647.9281		3		0.4401		12.3112		0.8871		1.5576			3660.2394	3649.4858	Salida
3649.4858		2		-------		-------		-------		-------			3660.2394	3656.4292	Salida
3656.4292		1		-------		-------		-------		-------			3660.2394	3667.5508	Llegada
3660.2394		2		0.2901		18.5617		0.2806		16.5189			3678.8011	3667.5508	Salida
3667.5508		1		-------		-------		-------		-------			3678.8011	3676.7583	Salida
3676.7583		0		-------		-------		-------		-------			3678.8011	-------		Llegada
3678.8011		1		0.3006		18.0274		0.6264		6.0819			3696.8285	3684.8830	Salida
3684.8830		0		-------		-------		-------		-------			3696.8285	-------		Llegada
3696.8285		1		0.7894		3.5469		0.4800		9.5429			3700.3754	3706.3714	Llegada
3700.3754		2		0.3238		16.9130		0.6822		4.9723			3717.2884	3705.3477	Salida
3705.3477		1		-------		-------		-------		-------			3717.2884	3706.3714	Salida
3706.3714		0		-------		-------		-------		-------			3717.2884	-------		Llegada
3717.2884		1		0.9415		0.9039		0.0027		76.9201			3718.1923	3794.2084	Llegada
3718.1923		2		0.3855		14.2965		0.5756		7.1810			3732.4888	3725.3733	Salida
3725.3733		1		-------		-------		-------		-------			3732.4888	3794.2084	Llegada
3732.4888		2		0.1014		34.3345		0.1470		24.9225			3766.8233	3757.4113	Salida
3757.4113		1		-------		-------		-------		-------			3766.8233	3794.2084	Llegada
3766.8233		2		0.3049		17.8166		0.5460		7.8677			3784.6399	3774.6909	Salida
3774.6909		1		-------		-------		-------		-------			3784.6399	3794.2084	Llegada
3784.6399		2		0.2017		24.0125		0.1292		26.6069			3808.6524	3794.2084	Salida
3794.2084		1		-------		-------		-------		-------			3808.6524	3811.2468	Llegada
3808.6524		2		0.5643		8.5824		0.1651		23.4166			3817.2348	3811.2468	Salida
3811.2468		1		-------		-------		-------		-------			3817.2348	3832.0690	Llegada
3817.2348		2		0.5276		9.5926		0.3410		13.9855			3826.8273	3831.2203	Llegada
3826.8273		3		0.8352		2.7006		0.7238		4.2017			3829.5279	3831.0291	Llegada
3829.5279		4		0.2735		19.4481		0.7867		3.1196			3848.9760	3831.0291	Salida
3831.0291		3		-------		-------		-------		-------			3848.9760	3831.2203	Salida
3831.2203		2		-------		-------		-------		-------			3848.9760	3832.0690	Salida
3832.0690		1		-------		-------		-------		-------			3848.9760	3832.6475	Salida
3832.6475		0		-------		-------		-------		-------			3848.9760	-------		Llegada
3848.9760		1		0.8130		3.1060		0.7519		3.7066			3852.0820	3852.6826	Llegada
3852.0820		2		0.5912		7.8852		0.2531		17.8634			3859.9672	3852.6826	Salida
3852.6826		1		-------		-------		-------		-------			3859.9672	3869.9454	Llegada
3859.9672		2		0.6390		6.7177		0.8813		1.6430			3866.6849	3861.6102	Salida
3861.6102		1		-------		-------		-------		-------			3866.6849	3869.9454	Llegada
3866.6849		2		0.5337		9.4187		0.9396		0.8093			3876.1036	3867.4942	Salida
3867.4942		1		-------		-------		-------		-------			3876.1036	3869.9454	Salida
3869.9454		0		-------		-------		-------		-------			3876.1036	-------		Llegada
3876.1036		1		0.5076		10.1700		0.3231		14.6865			3886.2736	3890.7901	Llegada
3886.2736		2		0.4196		13.0268		0.8315		2.3994			3899.3004	3888.6730	Salida
3888.6730		1		-------		-------		-------		-------			3899.3004	3890.7901	Salida
3890.7901		0		-------		-------		-------		-------			3899.3004	-------		Llegada
3899.3004		1		0.0053		78.6377		0.3611		13.2411			3977.9381	3912.5415	Salida
3912.5415		0		-------		-------		-------		-------			3977.9381	-------		Llegada
3977.9381		1		0.8342		2.7200		0.3908		12.2133			3980.6581	3990.1514	Llegada
3980.6581		2		0.9367		0.9810		0.9355		0.8664			3981.6391	3981.5245	Salida
3981.5245		1		-------		-------		-------		-------			3981.6391	3990.1514	Llegada
3981.6391		2		0.5379		9.3023		0.2416		18.4665			3990.9414	3990.1514	Salida
3990.1514		1		-------		-------		-------		-------			3990.9414	4000.1056	Llegada
3990.9414		2		0.4815		10.9630		0.7396		3.9216			4001.9044	3994.8630	Salida
3994.8630		1		-------		-------		-------		-------			4001.9044	4000.1056	Salida
4000.1056		0		-------		-------		-------		-------			4001.9044	-------		Llegada
4001.9044		1		0.3708		14.8832		0.0458		40.0856			4016.7876	4041.9900	Llegada
4016.7876		2		0.9047		1.5027		0.8983		1.3941			4018.2903	4018.1817	Salida
4018.1817		1		-------		-------		-------		-------			4018.2903	4041.9900	Llegada
4018.2903		2		0.3868		14.2469		0.7399		3.9158			4032.5372	4022.2061	Salida
4022.2061		1		-------		-------		-------		-------			4032.5372	4041.9900	Llegada
4032.5372		2		0.6221		7.1190		0.6603		5.3959			4039.6562	4037.9330	Salida
4037.9330		1		-------		-------		-------		-------			4039.6562	4041.9900	Llegada
4039.6562		2		0.5266		9.6206		0.4351		10.8185			4049.2768	4041.9900	Salida
4041.9900		1		-------		-------		-------		-------			4049.2768	4050.4747	Llegada
4049.2768		2		0.4122		13.2930		0.1177		27.8126			4062.5699	4050.4747	Salida
4050.4747		1		-------		-------		-------		-------			4062.5699	4077.0894	Llegada
4062.5699		2		0.6882		5.6060		0.0512		38.6311			4068.1758	4077.0894	Llegada
4068.1758		3		0.9990		0.0150		0.2219		19.5739			4068.1908	4077.0894	Llegada
4068.1908		4		0.9909		0.1376		0.5066		8.8396			4068.3285	4077.0304	Llegada
4068.3285		5		0.5450		9.1049		-------		-------			4077.4334	4077.0304	Salida
4077.0304		4		-------		-------		0.4105		11.5760			4077.4334	4077.0894	Salida
4077.0894		3		-------		-------		-------		-------			4077.4334	4087.7497	Llegada
4077.4334		4		0.3381		16.2663		0.5503		7.7654			4093.6997	4085.1988	Salida
4085.1988		3		-------		-------		-------		-------			4093.6997	4087.7497	Salida
4087.7497		2		-------		-------		-------		-------			4093.6997	4088.6065	Salida
4088.6065		1		-------		-------		-------		-------			4093.6997	4101.2009	Llegada
4093.6997		2		0.7716		3.8896		0.1723		22.8641			4097.5893	4101.2009	Llegada
4097.5893		3		0.9411		0.9105		0.7083		4.4839			4098.4999	4101.2009	Llegada
4098.4999		4		0.1078		33.4143		0.4790		9.5697			4131.9142	4101.2009	Salida
4101.2009		3		-------		-------		-------		-------			4131.9142	4102.0733	Salida
4102.0733		2		-------		-------		-------		-------			4131.9142	4108.0695	Salida
4108.0695		1		-------		-------		-------		-------			4131.9142	4116.5638	Salida
4116.5638		0		-------		-------		-------		-------			4131.9142	-------		Llegada
4131.9142		1		0.9499		0.7714		0.5893		6.8752			4132.6856	4138.7894	Llegada
4132.6856		2		0.2186		22.8109		0.3206		14.7872			4155.4965	4138.7894	Salida
