SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
1257.0172	1	0.2405	14.2505	0.3398	5.3970	1271.2676	1262.4142	Salida
1262.4142	0	-------	-------	-------	-------	1271.2676	-------	Llegada
1271.2676	1	0.5883	5.3052	0.6726	1.9828	1276.5728	1273.2505	Salida
1273.2505	0	-------	-------	-------	-------	1276.5728	-------	Llegada
1276.5728	1	0.8137	2.0615	0.3367	5.4429	1278.6343	1282.0157	Llegada
1278.6343	2	0.3043	11.8984	0.1855	8.4247	1290.5327	1282.0157	Salida
1282.0157	1	-------	-------	-------	-------	1290.5327	1287.0589	Salida
1287.0589	0	-------	-------	-------	-------	1290.5327	-------	Llegada
1290.5327	1	0.5284	6.3788	0.5847	2.6836	1296.9115	1293.2162	Salida
1293.2162	0	-------	-------	-------	-------	1296.9115	-------	Llegada
1296.9115	1	0.7624	2.7124	0.2124	7.7470	1299.6239	1304.6585	Llegada
1299.6239	2	0.1413	19.5694	0.0733	13.0666	1319.1933	1304.6585	Salida
1304.6585	1	-------	-------	-------	-------	1319.1933	1312.6905	Salida
1312.6905	0	-------	-------	-------	-------	1319.1933	-------	Llegada
1319.1933	1	0.8477	1.6524	0.6061	2.5037	1320.8457	1321.6970	Llegada
1320.8457	2	0.6903	3.7069	0.1067	11.1880	1324.5527	1321.6970	Salida
1321.6970	1	-------	-------	-------	-------	1324.5527	1332.0337	Llegada
1324.5527	2	0.9471	0.5439	0.8523	0.7990	1325.0966	1325.3517	Llegada
1325.0966	3	0.0723	26.2746	0.0973	11.6475	1351.3712	1325.3517	Salida
1325.3517	2	-------	-------	-------	-------	1351.3712	1332.0337	Salida
1332.0337	1	-------	-------	-------	-------	1351.3712	1336.7441	Salida
1336.7441	0	-------	-------	-------	-------	1351.3712	-------	Llegada
1351.3712	1	0.2188	15.1965	0.9574	0.2176	1366.5676	1351.5887	Salida
1351.5887	0	-------	-------	-------	-------	1366.5676	-------	Llegada
1366.5676	1	0.9102	0.9406	0.3274	5.5826	1367.5082	1372.1502	Llegada
1367.5082	2	0.4126	8.8526	0.9418	0.2996	1376.3609	1367.8079	Salida
1367.8079	1	-------	-------	-------	-------	1376.3609	1372.1502	Salida
1372.1502	0	-------	-------	-------	-------	1376.3609	-------	Llegada
1376.3609	1	0.0986	23.1666	0.5298	3.1759	1399.5275	1379.5368	Salida
1379.5368	0	-------	-------	-------	-------	1399.5275	-------	Llegada
1399.5275	1	0.4616	7.7299	0.3391	5.4073	1407.2574	1404.9348	Salida
1404.9348	0	-------	-------	-------	-------	1407.2574	-------	Llegada
1407.2574	1	0.8696	1.3968	0.0499	14.9856	1408.6542	1422.2430	Llegada
1408.6542	2	0.0117	44.4619	0.6834	1.9037	1453.1160	1410.5579	Salida
1410.5579	1	-------	-------	-------	-------	1453.1160	1422.2430	Salida
1422.2430	0	-------	-------	-------	-------	1453.1160	-------	Llegada
1453.1160	1	0.3866	9.5030	0.3160	5.7602	1462.6190	1458.8762	Salida
1458.8762	0	-------	-------	-------	-------	1462.6190	-------	Llegada
1462.6190	1	0.8688	1.4063	0.9150	0.4440	1464.0253	1463.0630	Salida
1463.0630	0	-------	-------	-------	-------	1464.0253	-------	Llegada
1464.0253	1	0.9007	1.0463	0.6312	2.3003	1465.0716	1466.3257	Llegada
1465.0716	2	0.1274	20.6036	0.0419	15.8567	1485.6752	1466.3257	Salida
1466.3257	1	-------	-------	-------	-------	1485.6752	1480.9283	Salida
1480.9283	0	-------	-------	-------	-------	1485.6752	-------	Llegada
1485.6752	1	0.7045	3.5022	0.9751	0.1261	1489.1774	1485.8013	Salida
1485.8013	0	-------	-------	-------	-------	1489.1774	-------	Llegada
1489.1774	1	0.6480	4.3381	0.3948	4.6470	1493.5155	1493.8244	Llegada
1493.5155	2	0.0818	25.0333	0.5951	2.5952	1518.5488	1493.8244	Salida
1493.8244	1	-------	-------	-------	-------	1518.5488	1496.1107	Salida
1496.1107	0	-------	-------	-------	-------	1518.5488	-------	Llegada
1518.5488	1	0.2471	13.9795	0.1541	9.3516	1532.5283	1527.9004	Salida
1527.9004	0	-------	-------	-------	-------	1532.5283	-------	Llegada
1532.5283	1	0.6924	3.6754	0.4659	3.8190	1536.2036	1536.3473	Llegada
1536.2036	2	0.1115	21.9378	0.6027	2.5320	1558.1414	1536.3473	Salida
1536.3473	1	-------	-------	-------	-------	1558.1414	1538.7356	Salida
1538.7356	0	-------	-------	-------	-------	1558.1414	-------	Llegada
1558.1414	1	0.7933	2.3154	0.5241	3.2304	1560.4568	1561.3718	Llegada
1560.4568	2	0.5445	6.0788	0.8919	0.5719	1566.5356	1561.0287	Salida
1561.0287	1	-------	-------	-------	-------	1566.5356	1561.3718	Salida
1561.3718	0	-------	-------	-------	-------	1566.5356	-------	Llegada
1566.5356	1	0.0539	29.1981	0.0061	25.4704	1595.7338	1592.0061	Salida
1592.0061	0	-------	-------	-------	-------	1595.7338	-------	Llegada
1595.7338	1	0.2310	14.6528	0.9236	0.3975	1610.3865	1596.1312	Salida
1596.1312	0	-------	-------	-------	-------	1610.3865	-------	Llegada
1610.3865	1	0.0561	28.8128	0.2427	7.0789	1639.1993	1617.4654	Salida
1617.4654	0	-------	-------	-------	-------	1639.1993	-------	Llegada
